sample_id,image_path,class_name,context_name,split,class_id,context_id,group_id
sample_00062262,data/processed/nico/rock/fishing rod/rock_000185.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062264,data/processed/nico/rock/fishing rod/rock_000187.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062265,data/processed/nico/rock/fishing rod/rock_000188.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062266,data/processed/nico/rock/fishing rod/rock_000189.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062269,data/processed/nico/rock/fishing rod/rock_000192.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062270,data/processed/nico/rock/fishing rod/rock_000193.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062271,data/processed/nico/rock/fishing rod/rock_000194.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062273,data/processed/nico/rock/fishing rod/rock_000196.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062274,data/processed/nico/rock/fishing rod/rock_000197.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062275,data/processed/nico/rock/fishing rod/rock_000198.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062276,data/processed/nico/rock/fishing rod/rock_000199.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062277,data/processed/nico/rock/fishing rod/rock_000200.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062278,data/processed/nico/rock/fishing rod/rock_000201.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062280,data/processed/nico/rock/fishing rod/rock_000203.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062282,data/processed/nico/rock/fishing rod/rock_000205.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062283,data/processed/nico/rock/fishing rod/rock_000206.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062287,data/processed/nico/rock/fishing rod/rock_000210.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062289,data/processed/nico/rock/fishing rod/rock_000212.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062290,data/processed/nico/rock/fishing rod/rock_000213.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062291,data/processed/nico/rock/fishing rod/rock_000214.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062292,data/processed/nico/rock/fishing rod/rock_000215.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062296,data/processed/nico/rock/fishing rod/rock_000219.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062297,data/processed/nico/rock/fishing rod/rock_000220.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062299,data/processed/nico/rock/fishing rod/rock_000222.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062301,data/processed/nico/rock/fishing rod/rock_000224.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062302,data/processed/nico/rock/fishing rod/rock_000225.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062303,data/processed/nico/rock/fishing rod/rock_000226.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062304,data/processed/nico/rock/fishing rod/rock_000227.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062305,data/processed/nico/rock/fishing rod/rock_000228.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062306,data/processed/nico/rock/fishing rod/rock_000229.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062307,data/processed/nico/rock/fishing rod/rock_000230.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062308,data/processed/nico/rock/fishing rod/rock_000231.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062309,data/processed/nico/rock/fishing rod/rock_000232.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062310,data/processed/nico/rock/fishing rod/rock_000233.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062311,data/processed/nico/rock/fishing rod/rock_000234.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062313,data/processed/nico/rock/fishing rod/rock_000236.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062314,data/processed/nico/rock/fishing rod/rock_000237.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062317,data/processed/nico/rock/fishing rod/rock_000240.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062319,data/processed/nico/rock/fishing rod/rock_000242.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062320,data/processed/nico/rock/fishing rod/rock_000243.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062321,data/processed/nico/rock/fishing rod/rock_000244.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062323,data/processed/nico/rock/fishing rod/rock_000246.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062325,data/processed/nico/rock/fishing rod/rock_000248.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062326,data/processed/nico/rock/fishing rod/rock_000249.jpg,fishing rod,rock,train,18,4,fishing rod__rock
sample_00062328,data/processed/nico/rock/flower/rock_000001.jpg,flower,rock,train,19,4,flower__rock
sample_00062329,data/processed/nico/rock/flower/rock_000002.jpg,flower,rock,train,19,4,flower__rock
sample_00062330,data/processed/nico/rock/flower/rock_000003.jpg,flower,rock,train,19,4,flower__rock
sample_00062333,data/processed/nico/rock/flower/rock_000006.jpg,flower,rock,train,19,4,flower__rock
sample_00062334,data/processed/nico/rock/flower/rock_000007.jpg,flower,rock,train,19,4,flower__rock
sample_00062335,data/processed/nico/rock/flower/rock_000008.jpg,flower,rock,train,19,4,flower__rock
sample_00062337,data/processed/nico/rock/flower/rock_000010.jpg,flower,rock,train,19,4,flower__rock
sample_00062338,data/processed/nico/rock/flower/rock_000011.jpg,flower,rock,train,19,4,flower__rock
sample_00062342,data/processed/nico/rock/flower/rock_000015.jpg,flower,rock,train,19,4,flower__rock
sample_00062343,data/processed/nico/rock/flower/rock_000016.jpg,flower,rock,train,19,4,flower__rock
sample_00062346,data/processed/nico/rock/flower/rock_000019.jpg,flower,rock,train,19,4,flower__rock
sample_00062347,data/processed/nico/rock/flower/rock_000020.jpg,flower,rock,train,19,4,flower__rock
sample_00062348,data/processed/nico/rock/flower/rock_000021.jpg,flower,rock,train,19,4,flower__rock
sample_00062349,data/processed/nico/rock/flower/rock_000022.jpg,flower,rock,train,19,4,flower__rock
sample_00062350,data/processed/nico/rock/flower/rock_000023.jpg,flower,rock,train,19,4,flower__rock
sample_00062352,data/processed/nico/rock/flower/rock_000025.jpg,flower,rock,train,19,4,flower__rock
sample_00062353,data/processed/nico/rock/flower/rock_000026.jpg,flower,rock,train,19,4,flower__rock
sample_00062354,data/processed/nico/rock/flower/rock_000027.jpg,flower,rock,train,19,4,flower__rock
sample_00062356,data/processed/nico/rock/flower/rock_000029.jpg,flower,rock,train,19,4,flower__rock
sample_00062358,data/processed/nico/rock/flower/rock_000031.jpg,flower,rock,train,19,4,flower__rock
sample_00062359,data/processed/nico/rock/flower/rock_000032.jpg,flower,rock,train,19,4,flower__rock
sample_00062360,data/processed/nico/rock/flower/rock_000033.jpg,flower,rock,train,19,4,flower__rock
sample_00062362,data/processed/nico/rock/flower/rock_000035.jpg,flower,rock,train,19,4,flower__rock
sample_00062364,data/processed/nico/rock/flower/rock_000037.jpg,flower,rock,train,19,4,flower__rock
sample_00062365,data/processed/nico/rock/flower/rock_000038.jpg,flower,rock,train,19,4,flower__rock
sample_00062367,data/processed/nico/rock/flower/rock_000040.jpg,flower,rock,train,19,4,flower__rock
sample_00062369,data/processed/nico/rock/flower/rock_000042.jpg,flower,rock,train,19,4,flower__rock
sample_00062370,data/processed/nico/rock/flower/rock_000043.jpg,flower,rock,train,19,4,flower__rock
sample_00062371,data/processed/nico/rock/flower/rock_000044.jpg,flower,rock,train,19,4,flower__rock
sample_00062372,data/processed/nico/rock/flower/rock_000045.jpg,flower,rock,train,19,4,flower__rock
sample_00062373,data/processed/nico/rock/flower/rock_000046.jpg,flower,rock,train,19,4,flower__rock
sample_00062374,data/processed/nico/rock/flower/rock_000047.jpg,flower,rock,train,19,4,flower__rock
sample_00062377,data/processed/nico/rock/flower/rock_000050.jpg,flower,rock,train,19,4,flower__rock
sample_00062378,data/processed/nico/rock/flower/rock_000051.jpg,flower,rock,train,19,4,flower__rock
sample_00062380,data/processed/nico/rock/flower/rock_000053.jpg,flower,rock,train,19,4,flower__rock
sample_00062381,data/processed/nico/rock/flower/rock_000054.jpg,flower,rock,train,19,4,flower__rock
sample_00062383,data/processed/nico/rock/flower/rock_000056.jpg,flower,rock,train,19,4,flower__rock
sample_00062384,data/processed/nico/rock/flower/rock_000057.jpg,flower,rock,train,19,4,flower__rock
sample_00062389,data/processed/nico/rock/flower/rock_000062.jpg,flower,rock,train,19,4,flower__rock
sample_00062391,data/processed/nico/rock/flower/rock_000064.jpg,flower,rock,train,19,4,flower__rock
sample_00062395,data/processed/nico/rock/flower/rock_000068.jpg,flower,rock,train,19,4,flower__rock
sample_00062396,data/processed/nico/rock/flower/rock_000069.jpg,flower,rock,train,19,4,flower__rock
sample_00062397,data/processed/nico/rock/flower/rock_000070.jpg,flower,rock,train,19,4,flower__rock
sample_00062398,data/processed/nico/rock/flower/rock_000071.jpg,flower,rock,train,19,4,flower__rock
sample_00062399,data/processed/nico/rock/flower/rock_000072.jpg,flower,rock,train,19,4,flower__rock
sample_00062400,data/processed/nico/rock/flower/rock_000073.jpg,flower,rock,train,19,4,flower__rock
sample_00062402,data/processed/nico/rock/flower/rock_000076.jpg,flower,rock,train,19,4,flower__rock
sample_00062404,data/processed/nico/rock/flower/rock_000078.jpg,flower,rock,train,19,4,flower__rock
sample_00062405,data/processed/nico/rock/flower/rock_000079.jpg,flower,rock,train,19,4,flower__rock
sample_00062406,data/processed/nico/rock/flower/rock_000080.jpg,flower,rock,train,19,4,flower__rock
sample_00062407,data/processed/nico/rock/flower/rock_000081.jpg,flower,rock,train,19,4,flower__rock
sample_00062408,data/processed/nico/rock/flower/rock_000082.jpg,flower,rock,train,19,4,flower__rock
sample_00062409,data/processed/nico/rock/flower/rock_000083.jpg,flower,rock,train,19,4,flower__rock
sample_00062411,data/processed/nico/rock/flower/rock_000085.jpg,flower,rock,train,19,4,flower__rock
sample_00062412,data/processed/nico/rock/flower/rock_000086.jpg,flower,rock,train,19,4,flower__rock
sample_00062414,data/processed/nico/rock/flower/rock_000088.jpg,flower,rock,train,19,4,flower__rock
sample_00062415,data/processed/nico/rock/flower/rock_000089.jpg,flower,rock,train,19,4,flower__rock
sample_00062417,data/processed/nico/rock/flower/rock_000091.jpg,flower,rock,train,19,4,flower__rock
sample_00062421,data/processed/nico/rock/flower/rock_000095.jpg,flower,rock,train,19,4,flower__rock
sample_00062423,data/processed/nico/rock/flower/rock_000097.jpg,flower,rock,train,19,4,flower__rock
sample_00062425,data/processed/nico/rock/flower/rock_000099.jpg,flower,rock,train,19,4,flower__rock
sample_00062426,data/processed/nico/rock/flower/rock_000100.jpg,flower,rock,train,19,4,flower__rock
sample_00062427,data/processed/nico/rock/flower/rock_000101.jpg,flower,rock,train,19,4,flower__rock
sample_00062428,data/processed/nico/rock/flower/rock_000102.jpg,flower,rock,train,19,4,flower__rock
sample_00062429,data/processed/nico/rock/flower/rock_000103.jpg,flower,rock,train,19,4,flower__rock
sample_00062431,data/processed/nico/rock/flower/rock_000105.jpg,flower,rock,train,19,4,flower__rock
sample_00062432,data/processed/nico/rock/flower/rock_000106.jpg,flower,rock,train,19,4,flower__rock
sample_00062434,data/processed/nico/rock/flower/rock_000108.jpg,flower,rock,train,19,4,flower__rock
sample_00062436,data/processed/nico/rock/flower/rock_000110.jpg,flower,rock,train,19,4,flower__rock
sample_00062439,data/processed/nico/rock/flower/rock_000113.jpg,flower,rock,train,19,4,flower__rock
sample_00062440,data/processed/nico/rock/flower/rock_000114.jpg,flower,rock,train,19,4,flower__rock
sample_00062441,data/processed/nico/rock/flower/rock_000115.jpg,flower,rock,train,19,4,flower__rock
sample_00062442,data/processed/nico/rock/flower/rock_000116.jpg,flower,rock,train,19,4,flower__rock
sample_00062443,data/processed/nico/rock/flower/rock_000117.jpg,flower,rock,train,19,4,flower__rock
sample_00062448,data/processed/nico/rock/flower/rock_000122.jpg,flower,rock,train,19,4,flower__rock
sample_00062449,data/processed/nico/rock/flower/rock_000123.jpg,flower,rock,train,19,4,flower__rock
sample_00062452,data/processed/nico/rock/flower/rock_000126.jpg,flower,rock,train,19,4,flower__rock
sample_00062453,data/processed/nico/rock/flower/rock_000127.jpg,flower,rock,train,19,4,flower__rock
sample_00062454,data/processed/nico/rock/flower/rock_000128.jpg,flower,rock,train,19,4,flower__rock
sample_00062455,data/processed/nico/rock/flower/rock_000129.jpg,flower,rock,train,19,4,flower__rock
sample_00062457,data/processed/nico/rock/flower/rock_000131.jpg,flower,rock,train,19,4,flower__rock
sample_00062458,data/processed/nico/rock/flower/rock_000132.jpg,flower,rock,train,19,4,flower__rock
sample_00062459,data/processed/nico/rock/flower/rock_000133.jpg,flower,rock,train,19,4,flower__rock
sample_00062461,data/processed/nico/rock/flower/rock_000135.jpg,flower,rock,train,19,4,flower__rock
sample_00062462,data/processed/nico/rock/flower/rock_000136.jpg,flower,rock,train,19,4,flower__rock
sample_00062463,data/processed/nico/rock/flower/rock_000137.jpg,flower,rock,train,19,4,flower__rock
sample_00062464,data/processed/nico/rock/flower/rock_000138.jpg,flower,rock,train,19,4,flower__rock
sample_00062465,data/processed/nico/rock/flower/rock_000139.jpg,flower,rock,train,19,4,flower__rock
sample_00062466,data/processed/nico/rock/flower/rock_000140.jpg,flower,rock,train,19,4,flower__rock
sample_00062467,data/processed/nico/rock/flower/rock_000141.jpg,flower,rock,train,19,4,flower__rock
sample_00062468,data/processed/nico/rock/flower/rock_000142.jpg,flower,rock,train,19,4,flower__rock
sample_00062471,data/processed/nico/rock/flower/rock_000145.jpg,flower,rock,train,19,4,flower__rock
sample_00062472,data/processed/nico/rock/flower/rock_000146.jpg,flower,rock,train,19,4,flower__rock
sample_00062473,data/processed/nico/rock/flower/rock_000147.jpg,flower,rock,train,19,4,flower__rock
sample_00062474,data/processed/nico/rock/flower/rock_000148.jpg,flower,rock,train,19,4,flower__rock
sample_00062475,data/processed/nico/rock/flower/rock_000149.jpg,flower,rock,train,19,4,flower__rock
sample_00062477,data/processed/nico/rock/flower/rock_000151.jpg,flower,rock,train,19,4,flower__rock
sample_00062478,data/processed/nico/rock/flower/rock_000152.jpg,flower,rock,train,19,4,flower__rock
sample_00062480,data/processed/nico/rock/flower/rock_000154.jpg,flower,rock,train,19,4,flower__rock
sample_00062481,data/processed/nico/rock/flower/rock_000155.jpg,flower,rock,train,19,4,flower__rock
sample_00062482,data/processed/nico/rock/flower/rock_000156.jpg,flower,rock,train,19,4,flower__rock
sample_00062484,data/processed/nico/rock/flower/rock_000158.jpg,flower,rock,train,19,4,flower__rock
sample_00062485,data/processed/nico/rock/flower/rock_000159.jpg,flower,rock,train,19,4,flower__rock
sample_00062486,data/processed/nico/rock/flower/rock_000160.jpg,flower,rock,train,19,4,flower__rock
sample_00062488,data/processed/nico/rock/flower/rock_000162.jpg,flower,rock,train,19,4,flower__rock
sample_00062489,data/processed/nico/rock/flower/rock_000163.jpg,flower,rock,train,19,4,flower__rock
sample_00062491,data/processed/nico/rock/flower/rock_000165.jpg,flower,rock,train,19,4,flower__rock
sample_00062492,data/processed/nico/rock/flower/rock_000166.jpg,flower,rock,train,19,4,flower__rock
sample_00062493,data/processed/nico/rock/flower/rock_000167.jpg,flower,rock,train,19,4,flower__rock
sample_00062494,data/processed/nico/rock/flower/rock_000168.jpg,flower,rock,train,19,4,flower__rock
sample_00062497,data/processed/nico/rock/flower/rock_000171.jpg,flower,rock,train,19,4,flower__rock
sample_00062498,data/processed/nico/rock/flower/rock_000172.jpg,flower,rock,train,19,4,flower__rock
sample_00062500,data/processed/nico/rock/flower/rock_000174.jpg,flower,rock,train,19,4,flower__rock
sample_00062501,data/processed/nico/rock/flower/rock_000175.jpg,flower,rock,train,19,4,flower__rock
sample_00062502,data/processed/nico/rock/flower/rock_000176.jpg,flower,rock,train,19,4,flower__rock
sample_00062503,data/processed/nico/rock/flower/rock_000177.jpg,flower,rock,train,19,4,flower__rock
sample_00062505,data/processed/nico/rock/flower/rock_000179.jpg,flower,rock,train,19,4,flower__rock
sample_00062506,data/processed/nico/rock/flower/rock_000180.jpg,flower,rock,train,19,4,flower__rock
sample_00062507,data/processed/nico/rock/flower/rock_000181.jpg,flower,rock,train,19,4,flower__rock
sample_00062510,data/processed/nico/rock/flower/rock_000184.jpg,flower,rock,train,19,4,flower__rock
sample_00062511,data/processed/nico/rock/flower/rock_000185.jpg,flower,rock,train,19,4,flower__rock
sample_00062512,data/processed/nico/rock/flower/rock_000186.jpg,flower,rock,train,19,4,flower__rock
sample_00062513,data/processed/nico/rock/flower/rock_000187.jpg,flower,rock,train,19,4,flower__rock
sample_00062515,data/processed/nico/rock/flower/rock_000189.jpg,flower,rock,train,19,4,flower__rock
sample_00062517,data/processed/nico/rock/flower/rock_000191.jpg,flower,rock,train,19,4,flower__rock
sample_00062518,data/processed/nico/rock/flower/rock_000192.jpg,flower,rock,train,19,4,flower__rock
sample_00062519,data/processed/nico/rock/flower/rock_000193.jpg,flower,rock,train,19,4,flower__rock
sample_00062520,data/processed/nico/rock/flower/rock_000194.jpg,flower,rock,train,19,4,flower__rock
sample_00062523,data/processed/nico/rock/flower/rock_000197.jpg,flower,rock,train,19,4,flower__rock
sample_00062524,data/processed/nico/rock/flower/rock_000198.jpg,flower,rock,train,19,4,flower__rock
sample_00062525,data/processed/nico/rock/flower/rock_000199.jpg,flower,rock,train,19,4,flower__rock
sample_00062526,data/processed/nico/rock/flower/rock_000200.jpg,flower,rock,train,19,4,flower__rock
sample_00062528,data/processed/nico/rock/flower/rock_000202.jpg,flower,rock,train,19,4,flower__rock
sample_00062529,data/processed/nico/rock/flower/rock_000203.jpg,flower,rock,train,19,4,flower__rock
sample_00062530,data/processed/nico/rock/flower/rock_000204.jpg,flower,rock,train,19,4,flower__rock
sample_00062532,data/processed/nico/rock/flower/rock_000206.jpg,flower,rock,train,19,4,flower__rock
sample_00062533,data/processed/nico/rock/flower/rock_000207.jpg,flower,rock,train,19,4,flower__rock
sample_00062535,data/processed/nico/rock/flower/rock_000209.jpg,flower,rock,train,19,4,flower__rock
sample_00062538,data/processed/nico/rock/flower/rock_000212.jpg,flower,rock,train,19,4,flower__rock
sample_00062539,data/processed/nico/rock/flower/rock_000213.jpg,flower,rock,train,19,4,flower__rock
sample_00062540,data/processed/nico/rock/flower/rock_000214.jpg,flower,rock,train,19,4,flower__rock
sample_00062541,data/processed/nico/rock/flower/rock_000215.jpg,flower,rock,train,19,4,flower__rock
sample_00062542,data/processed/nico/rock/flower/rock_000216.jpg,flower,rock,train,19,4,flower__rock
sample_00062544,data/processed/nico/rock/flower/rock_000218.jpg,flower,rock,train,19,4,flower__rock
sample_00062545,data/processed/nico/rock/flower/rock_000219.jpg,flower,rock,train,19,4,flower__rock
sample_00062547,data/processed/nico/rock/flower/rock_000221.jpg,flower,rock,train,19,4,flower__rock
sample_00062548,data/processed/nico/rock/flower/rock_000222.jpg,flower,rock,train,19,4,flower__rock
sample_00062550,data/processed/nico/rock/flower/rock_000224.jpg,flower,rock,train,19,4,flower__rock
sample_00062553,data/processed/nico/rock/flower/rock_000227.jpg,flower,rock,train,19,4,flower__rock
sample_00062556,data/processed/nico/rock/flower/rock_000230.jpg,flower,rock,train,19,4,flower__rock
sample_00062557,data/processed/nico/rock/flower/rock_000231.jpg,flower,rock,train,19,4,flower__rock
sample_00062560,data/processed/nico/rock/flower/rock_000234.jpg,flower,rock,train,19,4,flower__rock
sample_00062562,data/processed/nico/rock/flower/rock_000236.jpg,flower,rock,train,19,4,flower__rock
sample_00062564,data/processed/nico/rock/flower/rock_000239.jpg,flower,rock,train,19,4,flower__rock
sample_00062566,data/processed/nico/rock/flower/rock_000241.jpg,flower,rock,train,19,4,flower__rock
sample_00062567,data/processed/nico/rock/flower/rock_000242.jpg,flower,rock,train,19,4,flower__rock
sample_00062568,data/processed/nico/rock/flower/rock_000243.jpg,flower,rock,train,19,4,flower__rock
sample_00062569,data/processed/nico/rock/flower/rock_000244.jpg,flower,rock,train,19,4,flower__rock
sample_00062571,data/processed/nico/rock/flower/rock_000246.jpg,flower,rock,train,19,4,flower__rock
sample_00062574,data/processed/nico/rock/flower/rock_000249.jpg,flower,rock,train,19,4,flower__rock
sample_00062577,data/processed/nico/rock/flower/rock_000252.jpg,flower,rock,train,19,4,flower__rock
sample_00062578,data/processed/nico/rock/flower/rock_000253.jpg,flower,rock,train,19,4,flower__rock
sample_00062579,data/processed/nico/rock/flower/rock_000254.jpg,flower,rock,train,19,4,flower__rock
sample_00062580,data/processed/nico/rock/flower/rock_000256.jpg,flower,rock,train,19,4,flower__rock
sample_00062585,data/processed/nico/rock/flower/rock_000261.jpg,flower,rock,train,19,4,flower__rock
sample_00062587,data/processed/nico/rock/flower/rock_000263.jpg,flower,rock,train,19,4,flower__rock
sample_00062589,data/processed/nico/rock/flower/rock_000265.jpg,flower,rock,train,19,4,flower__rock
sample_00062591,data/processed/nico/rock/flower/rock_000267.jpg,flower,rock,train,19,4,flower__rock
sample_00062592,data/processed/nico/rock/flower/rock_000268.jpg,flower,rock,train,19,4,flower__rock
sample_00062594,data/processed/nico/rock/flower/rock_000270.jpg,flower,rock,train,19,4,flower__rock
sample_00062596,data/processed/nico/rock/flower/rock_000272.jpg,flower,rock,train,19,4,flower__rock
sample_00062597,data/processed/nico/rock/flower/rock_000273.jpg,flower,rock,train,19,4,flower__rock
sample_00062598,data/processed/nico/rock/flower/rock_000274.jpg,flower,rock,train,19,4,flower__rock
sample_00062599,data/processed/nico/rock/flower/rock_000275.jpg,flower,rock,train,19,4,flower__rock
sample_00062600,data/processed/nico/rock/flower/rock_000276.jpg,flower,rock,train,19,4,flower__rock
sample_00062602,data/processed/nico/rock/flower/rock_000278.jpg,flower,rock,train,19,4,flower__rock
sample_00062603,data/processed/nico/rock/flower/rock_000279.jpg,flower,rock,train,19,4,flower__rock
sample_00062605,data/processed/nico/rock/flower/rock_000281.jpg,flower,rock,train,19,4,flower__rock
sample_00062607,data/processed/nico/rock/flower/rock_000283.jpg,flower,rock,train,19,4,flower__rock
sample_00062608,data/processed/nico/rock/flower/rock_000284.jpg,flower,rock,train,19,4,flower__rock
sample_00062609,data/processed/nico/rock/flower/rock_000285.jpg,flower,rock,train,19,4,flower__rock
sample_00062610,data/processed/nico/rock/flower/rock_000286.jpg,flower,rock,train,19,4,flower__rock
sample_00062612,data/processed/nico/rock/flower/rock_000288.jpg,flower,rock,train,19,4,flower__rock
sample_00062613,data/processed/nico/rock/flower/rock_000289.jpg,flower,rock,train,19,4,flower__rock
sample_00062614,data/processed/nico/rock/flower/rock_000290.jpg,flower,rock,train,19,4,flower__rock
sample_00062616,data/processed/nico/rock/flower/rock_000294.jpg,flower,rock,train,19,4,flower__rock
sample_00062618,data/processed/nico/rock/flower/rock_000296.jpg,flower,rock,train,19,4,flower__rock
sample_00062619,data/processed/nico/rock/flower/rock_000297.jpg,flower,rock,train,19,4,flower__rock
sample_00062620,data/processed/nico/rock/flower/rock_000298.jpg,flower,rock,train,19,4,flower__rock
sample_00062622,data/processed/nico/rock/flower/rock_000300.jpg,flower,rock,train,19,4,flower__rock
sample_00062625,data/processed/nico/rock/flower/rock_000303.jpg,flower,rock,train,19,4,flower__rock
sample_00062626,data/processed/nico/rock/flower/rock_000304.jpg,flower,rock,train,19,4,flower__rock
sample_00062627,data/processed/nico/rock/flower/rock_000305.jpg,flower,rock,train,19,4,flower__rock
sample_00062628,data/processed/nico/rock/flower/rock_000306.jpg,flower,rock,train,19,4,flower__rock
sample_00062629,data/processed/nico/rock/flower/rock_000307.jpg,flower,rock,train,19,4,flower__rock
sample_00062630,data/processed/nico/rock/flower/rock_000308.jpg,flower,rock,train,19,4,flower__rock
sample_00062631,data/processed/nico/rock/flower/rock_000309.jpg,flower,rock,train,19,4,flower__rock
sample_00062632,data/processed/nico/rock/flower/rock_000310.jpg,flower,rock,train,19,4,flower__rock
sample_00062633,data/processed/nico/rock/flower/rock_000311.jpg,flower,rock,train,19,4,flower__rock
sample_00062634,data/processed/nico/rock/flower/rock_000312.jpg,flower,rock,train,19,4,flower__rock
sample_00062635,data/processed/nico/rock/flower/rock_000313.jpg,flower,rock,train,19,4,flower__rock
sample_00062637,data/processed/nico/rock/flower/rock_000315.jpg,flower,rock,train,19,4,flower__rock
sample_00062638,data/processed/nico/rock/flower/rock_000316.jpg,flower,rock,train,19,4,flower__rock
sample_00062641,data/processed/nico/rock/flower/rock_000319.jpg,flower,rock,train,19,4,flower__rock
sample_00062642,data/processed/nico/rock/flower/rock_000320.jpg,flower,rock,train,19,4,flower__rock
sample_00062643,data/processed/nico/rock/flower/rock_000321.jpg,flower,rock,train,19,4,flower__rock
sample_00062645,data/processed/nico/rock/flower/rock_000323.jpg,flower,rock,train,19,4,flower__rock
sample_00062646,data/processed/nico/rock/flower/rock_000324.jpg,flower,rock,train,19,4,flower__rock
sample_00062647,data/processed/nico/rock/flower/rock_000325.jpg,flower,rock,train,19,4,flower__rock
sample_00062648,data/processed/nico/rock/flower/rock_000326.jpg,flower,rock,train,19,4,flower__rock
sample_00062649,data/processed/nico/rock/flower/rock_000327.jpg,flower,rock,train,19,4,flower__rock
sample_00062650,data/processed/nico/rock/football/rock_0000001.jpg,football,rock,train,20,4,football__rock
sample_00062652,data/processed/nico/rock/football/rock_0000003.jpg,football,rock,train,20,4,football__rock
sample_00062653,data/processed/nico/rock/football/rock_0000004.jpg,football,rock,train,20,4,football__rock
sample_00062655,data/processed/nico/rock/football/rock_0000006.jpg,football,rock,train,20,4,football__rock
sample_00062656,data/processed/nico/rock/football/rock_0000007.jpg,football,rock,train,20,4,football__rock
sample_00062657,data/processed/nico/rock/football/rock_0000008.jpg,football,rock,train,20,4,football__rock
sample_00062658,data/processed/nico/rock/football/rock_0000009.jpg,football,rock,train,20,4,football__rock
sample_00062659,data/processed/nico/rock/football/rock_000001.jpg,football,rock,train,20,4,football__rock
sample_00062662,data/processed/nico/rock/football/rock_0000013.jpg,football,rock,train,20,4,football__rock
sample_00062663,data/processed/nico/rock/football/rock_0000014.jpg,football,rock,train,20,4,football__rock
sample_00062666,data/processed/nico/rock/football/rock_0000017.jpg,football,rock,train,20,4,football__rock
sample_00062668,data/processed/nico/rock/football/rock_0000019.jpg,football,rock,train,20,4,football__rock
sample_00062669,data/processed/nico/rock/football/rock_000002.jpg,football,rock,train,20,4,football__rock
sample_00062670,data/processed/nico/rock/football/rock_0000020.jpg,football,rock,train,20,4,football__rock
sample_00062673,data/processed/nico/rock/football/rock_0000023.jpg,football,rock,train,20,4,football__rock
sample_00062675,data/processed/nico/rock/football/rock_0000025.jpg,football,rock,train,20,4,football__rock
sample_00062676,data/processed/nico/rock/football/rock_0000026.jpg,football,rock,train,20,4,football__rock
sample_00062677,data/processed/nico/rock/football/rock_000003.jpg,football,rock,train,20,4,football__rock
sample_00062682,data/processed/nico/rock/football/rock_000008.jpg,football,rock,train,20,4,football__rock
sample_00062683,data/processed/nico/rock/football/rock_000009.jpg,football,rock,train,20,4,football__rock
sample_00062685,data/processed/nico/rock/football/rock_000011.jpg,football,rock,train,20,4,football__rock
sample_00062687,data/processed/nico/rock/football/rock_000013.jpg,football,rock,train,20,4,football__rock
sample_00062688,data/processed/nico/rock/football/rock_000014.jpg,football,rock,train,20,4,football__rock
